■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2010-01-01~2010-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1092,[EXiS2010]EX-Now 4,9/2/2010,"100,000",0.0%,"100,000",20,20,1,2,기타,기타,,,,기타,,
1092,[EXiS2010]EX-Now 8,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,,,,기타,,
1092,마음,5/10/2007,"139,000",0.0%,"3,264,500",20,510,1,1,프랑스,"프랑스,이탈리아",,스폰지,15세이상관람가,"드라마,멜로/로맨스",알랭 레네,"램버트 윌슨,앙드레 뒤솔리에,사빈느 아젬마"
1092,오슬로의 이상한 밤,2/10/2011,"116,000",0.0%,"116,000",20,20,1,1,노르웨이,노르웨이,,이미지팩토리,15세이상관람가,"코미디,드라마",벤트 해머,"바르드 오베,에스펜 스콘베르그"
1092,주머니 속의 꽃,,"104,000",0.0%,"104,000",20,20,1,2,말레이시아,말레이시아,,,,드라마,리우 셍 탓,
1092,파라노말 포제션,8/12/2010,"111,000",0.0%,"111,000",20,20,3,24,영국,영국,어덴틱 필름,㈜코리아스크린,12세이상관람가,공포(호러),"스티브 이슬레스,앤드류 컬","자일스 앨더슨,프란체스카 파울러"
1092,패밀리섹션(4) - 마시마 리이치로 단편선1 Mashima Shorts1,,"53,000",0.0%,"53,000",20,20,1,2,일본,일본,,,전체관람가,,,
1099,[SIFF2010] 관객심사단 선정작 상영,,"123,500",0.0%,"123,500",19,19,1,1,한국,한국,,,,,,
1099,사랑은 너무 복잡해+데이브레이커스+프롬파리 위드러브,3/18/2010,"204,000",0.0%,"204,000",19,19,1,5,기타,기타,,,,기타,,
1101,산타암살범,,"124,000",0.0%,"124,000",18,18,1,1,프랑스,프랑스,,,,,,
1101,신 독일 영년,,"126,000",0.0%,"126,000",18,18,1,3,프랑스,프랑스,,,,기타,,
1101,약속해줘!,8/13/2009,"118,000",0.0%,"11,657,000",18,"1,755",1,3,프랑스,프랑스,,(주)스폰지이엔티,청소년관람불가,"코미디,드라마,멜로/로맨스",에밀 쿠스트리차,"우로스 밀로바노빅,마리아 페트로뇨빅"
1101,피와 뼈,2/25/2005,"137,000",0.0%,"66,537,000",18,"9,816",1,4,일본,일본,,"(주)영화사 진진,스폰지",18세관람가,드라마,최양일,기타노 다케시
1105,2008 최강애니전,12/19/2008,"51,000",0.0%,"1,061,000",17,300,1,2,기타,기타,,,,기타,,
1105,2010년 4월 금요단편극장,,"85,000",0.0%,"85,000",17,17,1,1,한국,한국,,,,기타,,
1105,오다기리 죠의 도쿄타워,10/25/2007,"85,000",0.0%,"360,906,000",17,"55,746",1,1,일본,일본,,"(주)엔케이컨텐츠,스폰지",12세이상관람가,드라마,마츠오카 조지,"오다기리 조,키키 키린,마츠 다카코"
1108,고야의 유령,4/3/2008,"118,500",0.0%,"30,701,000",16,"4,584",1,1,스페인,스페인,,(주)부귀영화,15세이상관람가,드라마,밀로스 포만,"하비에르 바르뎀,나탈리 포트만,스텔란 스카스가드"
1108,미래를 걷는 소녀,9/17/2009,"99,000",0.0%,"45,223,500",16,"6,318",1,3,일본,일본,,(주)영화사구안,전체관람가,"판타지,드라마,멜로/로맨스",코나카 카즈야,"카호,사노 카즈마"
1108,바람난 가족,8/14/2003,"92,000",0.0%,"92,000",16,16,1,5,한국,한국,(주)명필름,영화사청어람(주),18세관람가,드라마,임상수,"문소리,황정민,윤여정,김인문,봉태규,백정림,성지루,남수진,조방현,박준식,배지선,유승영,유정희,인애순,정상호,정찬호,정우,이인철,조덕제,김병춘,박길수,이봉규,김여진"
1108,안경,11/29/2007,"90,000",0.0%,"70,286,500",16,"10,319",1,4,일본,일본,,스폰지,전체관람가,"드라마,코미디",오기가미 나오코,"코바야시 사토미,이치카와 미카코"
1108,좋아해,11/16/2006,"80,000",0.0%,"11,264,500",16,"1,639",1,1,일본,일본,,(주)스폰지이엔티,12세이상관람가,드라마,이시카와 히로시,"미야자키 아오이,니시지마 히데토시"
1108,허니와 클로버,1/11/2007,"80,000",0.0%,"274,292,000",16,"42,886",1,2,일본,일본,,스폰지,전체관람가,"멜로/로맨스,드라마",타카타 마사히로,"아오이 유우,사쿠라이 쇼"
1114,2010년 2월 금요단편극장,,"73,000",0.0%,"73,000",15,15,1,1,한국,한국,,,,기타,,
1114,69 식스티 나인,3/25/2005,"75,000",0.0%,"97,535,500",15,"14,778",1,1,일본,일본,,스폰지,15세관람가,드라마,이상일,"츠마부키 사토시,안도 마사노부"
1114,[EXiS2010]토론토 미디어 아트 네트워크_이미지스 페스티벌_ 로스 맥래런,,"75,000",0.0%,"75,000",15,15,1,2,캐나다,캐나다,,,,기타,,
1114,[EXiS2010]회고전_ 마이클 스노우 2,,"75,000",0.0%,"75,000",15,15,1,2,캐나다,캐나다,,,,기타,,
1114,그르바비차,1/3/2008,"75,000",0.0%,"22,204,000",15,"3,235",1,2,보스니아,보스니아,,위드시네마,15세이상관람가,"드라마,전쟁",야스밀라 즈바니치,"미르자나 카라노비크,루나 미조빅"
1114,도쿄 소나타,3/19/2009,"96,000",0.0%,"35,300,400",15,"5,239",1,4,일본,"일본,홍콩,네덜란드",,(주)스폰지이엔티,12세이상관람가,드라마,구로사와 기요시,"코야나기 유우,이노와키 카이,코이즈미 쿄코,카가와 테루유키"
1114,매니아(5),,"43,000",0.0%,"43,000",15,15,1,2,영국,영국,,,청소년관람불가,,,
1114,방문자,11/15/2006,"91,000",0.0%,"34,705,200",15,"5,150",1,4,한국,한국,"(주)엘제이필름,(주)프라임엔터테인먼트",씨제이엔터테인먼트,15세이상관람가,드라마,신동일,"김재록,강지환,성민영,송근호,송현창,신승호,윤희선,신재선,최호준,이경한,서승오,김상완,윤태련,장정민,윤혜진,이종인"
1114,시네마 디지털 서울 2009,,"90,000",0.0%,"9,072,000",15,"1,725",1,4,기타,기타,,,,기타,,
1114,아주르와 아스마르,2/21/2008,"90,000",0.0%,"56,695,000",15,"9,913",1,2,프랑스,"프랑스,벨기에,스페인,이탈리아",,폴인씨네마,전체관람가,"가족,어드벤처,애니메이션",미셸 오슬로,시릴 머레이
1114,"히말라야, 바람이 머무는 곳",6/11/2009,"90,000",0.0%,"55,678,000",15,"8,900",1,4,한국,한국,"쇼이스트(주),(주)동녘필름",한국예술영화관협회,12세이상관람가,드라마,전수일,"최민식,치링 키펄"
1125,[EXiS2010]런던의 수사슴,,"70,000",0.0%,"70,000",14,14,1,1,캐나다,캐나다,,,,기타,,
1125,감자심포니,12/10/2009,"98,000",0.0%,"6,161,500",14,"1,002",2,13,한국,한국,택필름,(주)이모션픽처스,15세이상관람가,"액션,드라마",전용택,"유오성,전용택,장예원,이규회,송영호,김성오,홍지혜,심경희,박현철,한민정,김광호,김도훈,장현욱,이성룡,임상훈,김정기,오진섭,오석철,김진기,권혁재,김병춘,손병호"
1125,공유하는 사랑,,"72,000",0.0%,"72,000",14,14,1,3,인도,인도,,,,"코미디,드라마",니아 디 나타,샹티
1125,눈물의 웨딩 드레스,3/1/1991,"97,000",0.0%,"97,000",14,14,1,8,한국,한국,(주)대종필름,,연소자관람불가,드라마,이혁수,"강리나,천은경,이광수"
1125,러브 인 샌프란시스코,6/24/2010,"68,000",0.0%,"68,000",14,14,1,5,영국,영국,"캐피털 필름,이스엘 오프 맨 필름 커미션,킨톱 픽쳐스,인제니어스 필름,발르 픽쳐스",㈜코리아스크린,12세이상관람가,"드라마,멜로/로맨스",폴 마예다 베르제,"아이쉬와라 라이,딜란 맥더모트"
1125,매니아(2),,"42,000",0.0%,"42,000",14,14,1,1,기타,기타,,,15세이상관람가,,,
1125,숨,9/1/2011,"56,000",0.0%,"56,000",14,14,1,1,한국,한국,건시네마,(재)전주국제영화제조직위원회,15세이상관람가,드라마,함경록,"박지원,홍석연,신연숙,석상선,조미혜,신선영,김건,김보선,이범주,이범주,유수연,김필민,김필민,임영신,최유미,이형섭"
1125,아무도 모른다,4/1/2005,"108,500",0.0%,"216,290,200",14,"33,902",1,1,일본,일본,"반다이비쥬얼컴패니,(주)씨네콰논","(주)디스테이션,(주)동숭아트센터",전체관람가,드라마,고레에다 히로카즈,"키타우라 아유,야기라 유야"
1125,아워 뮤직,9/7/2006,"96,000",0.0%,"10,397,500",14,"1,570",1,2,프랑스,프랑스,까날 플러스,(주)유레카픽쳐스,12세관람가,드라마,장 뤽 고다르,"사라 애들러,나드 디유"
1125,인디다큐페스티발2010-폐막식,,"140,000",0.0%,"140,000",14,14,1,1,한국,한국,,,,다큐멘터리,,
1125,조용한 혼돈,8/27/2009,"79,000",0.0%,"30,357,000",14,"4,175",1,3,이탈리아,"이탈리아,영국",,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",안토넬리 그리말디,"난니 모레티,알레산드로 가스만,발레리아 골리노"
1125,피터팬의 공식,4/13/2006,"82,000",0.0%,"19,122,000",14,"3,067",1,2,한국,한국,(주)엘제이필름,씨제이엔터테인먼트,18세관람가,드라마,조창호,"온주완,김호정,박지희,박진수,류정은,이명훈,김창우,옥지영,조성하"
1137,도쿄타워,11/23/2005,"65,000",0.0%,"329,366,000",13,"50,741",1,1,일본,일본,"토쿄 브로드캐스팅 시스팀,도에이",스폰지,18세관람가,드라마,미나모토 타카시,"한다 켄토,테라지마 시노부,오카다 준이치,쿠로키 히토미"
1137,마더,5/28/2009,"100,000",0.0%,"19,967,462,500",13,"2,979,226",1,3,한국,한국,(주)바른손이앤에이,씨제이엔터테인먼트,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필"
1137,요시노 이발관,6/25/2009,"78,000",0.0%,"90,730,200",13,"13,341",1,2,일본,일본,,(주)스폰지이엔티,전체관람가,"코미디,드라마",오기가미 나오코,"모타이 마사코,아사노 카즈유키"
1140,[2010SIAFF]YTN스페셜+프라하의 눈,,"72,000",0.0%,"72,000",12,12,1,1,기타,기타,,,,다큐멘터리,,
1140,[EXiS2010]EX-Now 2,9/2/2010,"60,000",0.0%,"60,000",12,12,1,1,기타,기타,,,,기타,,
1140,고다르 단편 모음,,"83,000",0.0%,"83,000",12,12,1,2,프랑스,프랑스,,,,,,
1140,기죽지 마라,12/17/2009,"65,000",0.0%,"592,500",12,92,1,10,한국,한국,(주)컬처캡미디어,(주)키노아이디엠씨,전체관람가,다큐멘터리,김형진,"김형진,임윤택,이효남,임백운,윤지연,이현준"
1140,누들,8/14/2008,"72,000",0.0%,"270,909,500",12,"40,322",1,4,이스라엘,이스라엘,,프리비젼엔터테인먼트,전체관람가,드라마,아일레트 메나헤미,"밀리 아비탈,바오치 첸"
1140,부초,,"60,000",0.0%,"60,000",12,12,1,1,일본,일본,,,,드라마,오즈 야스지로,"나카무라 간지로,쿄 마키코,와카오 아야코"
1146,[EXiS2010]EX-Now 1,9/2/2010,"55,000",0.0%,"55,000",11,11,1,2,기타,기타,,,,기타,,
1146,금요단편극장-애니 쇼! 쇼! 쇼!,,"53,000",0.0%,"53,000",11,11,1,1,한국,한국,,,,기타,,
1146,내 이름은 튜니티,4/1/1976,"58,000",0.0%,"58,000",11,11,1,1,이탈리아,이탈리아,,,,코미디,엔조 바르보니,"테렌스 힐,버드 스펜서"
1146,매니아(4),,"33,000",0.0%,"33,000",11,11,1,2,기타,기타,,,,,,
1146,여자 없는 세상,12/10/2009,"64,000",0.0%,"503,000",11,84,1,3,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),청소년관람불가,드라마,송재윤,"강원재,김민수,이훈국,유환웅,강기묵,박영민,박유찬,홍의정,황수연,심봉건,조지영,배준성,류소담,서재경,차상균,김선범,김선범,유환용,전혜정,최성현,박세현,임선아,박아람,정종호,김철휘,이근호,이진욱,이현진,조수향,반민정"
1146,오프사이드,6/8/2006,"66,000",0.0%,"1,463,000",11,214,1,3,이란,이란,,(주)스폰지이엔티,전체관람가,드라마,자파르 파나히,"시마 모바락 샤히,케이라바디 마샤디"
1146,임팩트섹션(8) 마시마 리이치로 장편 Mashima Feature Film,,"33,000",0.0%,"33,000",11,11,1,2,일본,일본,,,15세이상관람가,,,
1146,제1회 창작과나눔영화제,6/3/2010,"52,000",0.0%,"52,000",11,11,1,43,기타,기타,,,,기타,,
1146,콰이어트 룸에서 만나요,8/28/2008,"55,000",0.0%,"26,232,500",11,"3,934",1,1,일본,일본,,(주)스폰지이엔티,15세이상관람가,"코미디,드라마",마츠오 스즈키,"우치다 유키,쿠도 칸쿠로,아오이 유우,오타케 시노부"
1146,키사라즈 캐츠아이-월드시리즈,,"55,000",0.0%,"797,000",11,139,1,2,일본,일본,,,,"코미디,드라마",카네코 후미노리,"오카다 준이치,사쿠라이 쇼,윤손하"
1146,패밀리(2),,"31,000",0.0%,"31,000",11,11,1,1,기타,기타,,,전체관람가,애니메이션,,
1146,펜트하우스 코끼리,11/5/2009,"55,000",0.0%,"1,077,451,000",11,"142,792",1,4,한국,한국,엘레비젼,(주)시너지하우스 (시너지),청소년관람불가,"드라마,멜로/로맨스",정승구,"장혁,이상우,이민정,조동혁,조수현,신종훈,황우슬혜,최학림,나재욱,하준원,김동민,한상우,이래경,한지형,이미숙,유승현,인지희,임형규,김재민,정승구,이춘영,라미란,박진우,변희봉"
1158,극장판 도라에몽: 진구의 공룡대탐험,7/15/2009,"50,000",0.0%,"1,461,955,000",10,"225,097",1,4,일본,일본,TV 아사히,대원미디어(주),전체관람가,"애니메이션,가족,SF,어드벤처",와타나베 아유무,미즈타 와사비
1158,까칠한 그녀의 달콤한 연애비법,10/22/2009,"50,000",0.0%,"13,891,500",10,"1,951",1,6,미국,"미국,캐나다",,실버스푼,15세이상관람가,"멜로/로맨스,코미디",니샤 가나트라,"헤더 그레이엄,산드라 오"
1158,내 마음의 풍금,3/27/1999,"52,000",0.0%,"226,000",10,39,1,2,한국,한국,아트힐(주),,모든 관람객이 관람할 수 있는 등급,"멜로/로맨스,드라마",이영재,"이병헌,전도연,이미연,송옥숙,이인철,이대연,김일우,남덕우,김은미,신신애"
1158,세비지 그레이스,7/9/2009,"62,000",0.0%,"89,611,000",10,"12,506",2,5,프랑스,프랑스,,실버스푼,청소년관람불가,드라마,톰 칼린,"줄리안 무어,스티븐 딜레인,에디 레드메인"
1158,여자는 남자의 미래다,5/5/2004,"48,000",0.0%,"778,809,500",10,"116,662",1,3,한국,한국,"미라신코리아(주),(주)유니코리아문예투자",씨제이엔터테인먼트,18세관람가,드라마,홍상수,"유지태,성현아,김태우,오유진,엄수정,김호정,박정환,오달수,김방선,허영진,박희은,김대훈,전은미,박승배,서하나,김태훈"
1158,이리나 팜,8/9/2007,"50,000",0.0%,"11,643,500",10,"1,693",1,4,벨기에,벨기에,,㈜세종커뮤니케이션스,청소년관람불가,드라마,샘 가바르스키,"미키 마뇰로비치,매리엔 페이스풀"
1158,임팩트(2),,"29,000",0.0%,"29,000",10,10,1,2,기타,기타,,,12세이상관람가,,,
1165,10월 금요단편극장-앙코르 PIFF,,"43,000",0.0%,"43,000",9,9,1,1,한국,한국,,,,기타,,
1165,2010 AISFF-개막식,11/4/2010,"63,000",0.0%,"63,000",9,9,1,1,기타,기타,,,,기타,,
1165,2010 AISFF-시상식,11/4/2010,"63,000",0.0%,"63,000",9,9,1,1,기타,기타,,,,기타,,
1165,[EXiS2010]EX-Now 7,,"45,000",0.0%,"45,000",9,9,1,1,기타,기타,,,,기타,,
1165,[EXiS2010]회고전_ 마이클 스노우 5,,"45,000",0.0%,"45,000",9,9,1,2,캐나다,캐나다,,,,기타,,
1165,괴물,7/27/2006,"71,000",0.0%,"66,715,952,300",9,"10,917,204",1,3,한국,한국,영화사청어람(주),(주)쇼박스,12세관람가,"SF,가족,드라마",봉준호,"송강호,변희봉,박해일,배두나,고아성,오달수,박노식,라미란,고수희,윤제문,김뢰하,고창석,박진우,김학선,신현종,신승리,조덕제,조진영,김창렬,김병훈,이재응,이훈진,정강희,김대근,김효선,김종준,김다영,이왕우,유승목,손진호,권병길"
1165,몬스터,6/18/2004,"73,000",0.0%,"384,740,000",9,"58,668",1,2,독일,독일,,무비즈엔터테인먼트㈜,18세관람가,드라마,팻티 젠킨스,"샤를리즈 테론,크리스티나 리치"
1165,박쥐,4/30/2009,"69,000",0.0%,"14,835,559,500",9,"2,205,609",1,2,한국,"한국,미국,호주",(주)모호필름,씨제이엔터테인먼트,청소년관람불가,"공포(호러),드라마",박찬욱,"송강호,김옥빈,신하균,김해숙,송영창,오달수,박인환,라미란,손종학,서동수,황우슬혜,조덕제,최희진,최종률"
1165,블러디 발렌타인,7/22/2009,"54,000",0.0%,"1,216,398,000",9,"129,287",2,5,미국,미국,라이온스 게이트 필름즈,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"공포(호러),스릴러",패트릭 루지어,"젠슨 애클스,제이미 킹"
1165,사람은 무엇으로 사는가,1/26/2010,"53,000",0.0%,"53,000",9,9,1,1,한국,한국,독립프로덕션빨간눈사람,시네마달,12세이상관람가,다큐멘터리,경순,김을선
1165,새벽의 끝,,"66,000",0.0%,"66,000",9,9,1,2,말레이시아,말레이시아,,,15세이상관람가,드라마,호 유항,
1165,서버번 메이헴,3/11/2010,"50,000",0.0%,"50,000",9,9,1,9,호주,호주,,,미정,드라마,폴 골드맨,"에밀리 바클레이,스티브 바스토니"
1165,어떤 개인 날,3/12/2009,"46,000",0.0%,"3,666,000",9,587,1,2,한국,한국,한국영화아카데미,씨제이엔터테인먼트,12세이상관람가,드라마,"이숙경,고태정","김보영,지정남,김활란,김효선,신경희,최정윤,최정은,신진희,박종훈,김한성,강주리,이상유,구교선,김성혜,이선용,최연신,김숙자,김진한,양현승,이진욱,김종준,양선주,이정,김지선,이종현,박주형,김도영"
1165,올드보이,11/21/2003,"72,000",0.0%,"1,929,915,000",9,"299,372",1,3,한국,한국,"(주)에그필름,쇼이스트(주)","쇼이스트(주),씨제이이앤엠(주)",18세관람가,스릴러,박찬욱,"최민식,유지태,강혜정,김병옥,오달수,이승신,윤진서,지대한,오태경,유연석,김원중,박재용,박지훈,한정옥,박근석,곽정애,임설아,박성규,오영주,임승용,최재섭,이대연,오광록,김수현,용이"
1179,4인용 식탁,8/8/2003,"38,000",0.0%,"38,000",8,8,1,2,한국,한국,"싸이더스에이치큐,(주)영화사봄",씨제이엔터테인먼트,15세관람가,"공포(호러),미스터리,스릴러",이수연,"박신양,전지현,유선,정현,정욱,이혜원,강기화,강길영,김지연,김병대,전국환,김여진,이주실"
1179,7월 단편 상상극장 - 인비져블:미스터리 극장,,"38,000",0.0%,"38,000",8,8,1,1,한국,한국,,,,기타,유준석,
1179,FVABi2010 국내 페미니즘 아티비스트전-섹션4,,"48,000",0.0%,"48,000",8,8,1,1,한국,한국,,,,기타,,
1179,[EXiS2010]EX-Now 5,9/2/2010,"40,000",0.0%,"40,000",8,8,1,2,기타,기타,,,,기타,,
1179,[EXiS2010]토론토 특집 비디오 아트 2,,"40,000",0.0%,"40,000",8,8,1,1,캐나다,캐나다,,,,기타,,
1179,[EXiS2010]회고전_ 마이클 스노우 6,,"40,000",0.0%,"40,000",8,8,1,2,캐나다,캐나다,,,,기타,,
1179,금요단편극장-인디스토리 쇼케이스,3/25/2011,"38,000",0.0%,"38,000",8,8,1,1,한국,한국,,,15세이상관람가,기타,,
1179,나무없는 산,8/27/2009,"46,000",0.0%,"55,273,500",8,"7,729",1,4,한국,한국,위드시네마,씨제이엔터테인먼트,전체관람가,드라마,김소영,"이수아,김희연,채길병,최도균,최도균,김성국,김성희,이강민,김종욱,이혁,이정재"
1179,매니아(1),,"24,000",0.0%,"24,000",8,8,1,1,기타,기타,,,15세이상관람가,,,
1179,엑시던트,12/30/2010,"56,000",0.0%,"56,000",8,8,1,3,홍콩,홍콩,,주식회사 마운틴픽쳐스,청소년관람불가,스릴러,정보서,"고천락,임현제"
1179,킹콩을 들다,7/1/2009,"40,000",0.0%,"8,851,802,500",8,"1,262,858",1,5,한국,한국,"(주)알지엔터웍스,(주)씨엘엔터테인먼트",(주)넥스트엔터테인먼트월드(NEW),전체관람가,드라마,박건용,"이범수,조안,김민영,송재희,박준규,박지은,박진희,박찬희,김범식,김기준,이범렬,이범석,최규영,유나리,박기영,이희경,장미성,전병관,임동찬,임동철,최영주,이주일,이창호,이인자,이종희,변희봉,신정근,기주봉,우현,최희서"
1190,[EXiS2010]인디-비주얼 _ 스티브 레인키,,"35,000",0.0%,"35,000",7,7,1,1,캐나다,캐나다,,,,기타,,
1190,갯마을,8/6/1978,"14,000",0.0%,"14,000",7,7,1,1,한국,한국,합동영화사,,12세이상관람가,"드라마,멜로/로맨스",김수형,"장미희,유영국,한은진,이영하"
1190,"뉴욕에서 온 남자, 파리에서 온 여자",7/19/2007,"35,000",0.0%,"308,915,000",7,"50,278",1,4,프랑스,"프랑스,독일",,㈜메가박스,청소년관람불가,"멜로/로맨스,드라마,코미디",줄리 델피,"줄리 델피,아담 골드버그"
1190,더 퀸,2/15/2007,"54,000",0.0%,"498,432,900",7,"76,769",1,2,영국,영국,,(주)씨지브이신도림,12세이상관람가,"다큐멘터리,드라마",스티븐 프리어스,"헬렌 미렌,마이클 쉰"
1190,디센트,7/5/2007,"42,000",0.0%,"1,547,497,100",7,"232,454",1,2,영국,영국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),스릴러,어드벤처",닐 마샬,"쇼나 맥도날드,나탈리 잭슨 멘도자"
1190,시간과의 사투,8/23/2010,"14,000",0.0%,"14,000",7,7,1,2,이스라엘,이스라엘,,,,다큐멘터리,,
1196,[EXiS2010]인디-비주얼 _ 브루스 엘더 4,,"30,000",0.0%,"30,000",6,6,1,1,캐나다,캐나다,,,,기타,,
1196,[EXiS2010]토론토 특집 비디오 아트 1,,"30,000",0.0%,"30,000",6,6,1,1,캐나다,캐나다,,,,기타,,
1196,[EXiS2010]토론토 특집_ 바바라 스텐버그 1,,"30,000",0.0%,"30,000",6,6,1,2,캐나다,캐나다,,,,기타,,
1196,금요단편극장-쇼킹의 단편들,,"30,000",0.0%,"30,000",6,6,1,1,한국,한국,,,,기타,,
1196,"다큐 인 나다-2010년 2,3월_한국",,"41,000",0.0%,"41,000",6,6,1,1,한국,한국,,,,기타,,
1196,달콤한 악마의 유혹,7/15/2010,"42,000",0.0%,"42,000",6,6,1,1,미국,미국,"야리 필름 그룹,커팅 엣지 엔터테인먼트,엘도라도 픽쳐스,에멋 플라 필름,미라클 엔터테인먼트",㈜코리아스크린,12세이상관람가,"코미디,드라마,판타지",알렉 볼드윈,"안소니 홉킨스,제니퍼 러브 휴잇,알렉 볼드윈"
1196,로망은 없다,12/10/2009,"24,000",0.0%,"932,000",6,156,1,1,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,"애니메이션,드라마,가족","박재옥,수경,홍은지","임옥균,정형준,수경,박지윤,차연경,곽지훈,김성철,박민우,박민우,박민우,박민우,전진아"
1196,물을 찾는 불 위의 여자,,"42,000",0.0%,"42,000",6,6,1,2,말레이시아,말레이시아,,,,드라마,우밍진,
1196,사랑의 찬가,9/7/2006,"42,000",0.0%,"11,409,500",6,"1,654",1,2,프랑스,프랑스,,(주)유레카픽쳐스,12세관람가,드라마,장 뤽 고다르,"브루노 푸줄루,세실 캠프,잔 다비"
1196,서울여성영화제 로드쇼;단편섹션1,,"30,000",0.0%,"30,000",6,6,1,2,한국,한국,,,,기타,,
1196,스트로베리 쇼트케이크,,"30,000",0.0%,"146,000",6,23,1,1,일본,일본,,,청소년관람불가,드라마,야자키 히토시,"이케와키 치즈루,나카고시 노리코,나카무라 유코,나나난 키리코"
1207,[EXiS2010]토론토 미디어 아트 네트워크 CFMDC,,"25,000",0.0%,"25,000",5,5,1,1,캐나다,캐나다,,,,기타,,
1207,[SIFF2010] 폐막식 - 본선수상작 상영작,,"30,000",0.0%,"30,000",5,5,1,1,한국,한국,,,,,,
1207,미소,2/13/2004,"30,000",0.0%,"158,000",5,31,1,1,한국,한국,"미소필름,(주)가을엔터테인먼트",미소필름,15세관람가,드라마,박경희,"추상미,조성하,송일곤,김수진,김은영,진경,손원평,송상석,김효정,최형락,유혜숙,오승욱,양희정,이찬호,이일호,장민호,손병호,이찬호,최정열"
1207,제2회 다문화영화제,11/11/2010,"30,000",0.0%,"30,000",5,5,1,3,기타,기타,,,,기타,,
1207,주차장 사람들,,"12,500",0.0%,"12,500",5,5,1,1,미국,미국,,,,다큐멘터리,메건 엑크만,
1207,준벅,6/28/2007,"25,000",0.0%,"39,209,000",5,"5,720",1,3,미국,미국,,프리비젼엔터테인먼트,청소년관람불가,"드라마,코미디",필 모리슨,"에이미 아담스,엠베스 데이비츠"
1207,키핑 멈,7/14/2006,"40,000",0.0%,"5,326,000",5,792,1,2,영국,영국,,미디어소프트,15세관람가,"코미디,드라마",니올 존슨,"로완 앳킨슨,크리스틴 스콧 토마스,패트릭 스웨이즈,매기 스미스"
1214,2010년 3월 금요단편극장,,"20,000",0.0%,"20,000",4,4,1,1,한국,한국,,,,기타,,
1214,[EXiS2010]토론토 특집 비디오 아트 3,,"20,000",0.0%,"20,000",4,4,1,2,캐나다,캐나다,,,,기타,,
1214,[EXiS2010]토론토 특집 비디오 아트 4,,"20,000",0.0%,"20,000",4,4,1,1,캐나다,캐나다,,,,기타,,
1214,[EXiS2010]토론토 특집_ 칼 브라운,,"20,000",0.0%,"20,000",4,4,1,1,캐나다,캐나다,,,,기타,,
1214,금요단편극장-Mini 씨네바캉스,,"20,000",0.0%,"20,000",4,4,1,1,한국,한국,,,,기타,,
1214,베른의 기적,9/10/2004,"26,000",0.0%,"16,524,000",4,"2,653",1,2,독일,독일,"세나토르 필름 프로덕션,세븐 픽쳐스","무비즈엔터테인먼트㈜,팝엔터테인먼트",전체관람가,드라마,손케 보르트만,"루이스 클람로스,피터 로메이어,사스카 고펠"
1214,세리와 하르,,"23,000",0.0%,"31,000",4,6,1,2,한국,한국,,(주)키노아이디엠씨,12세이상관람가,드라마,장수영,"장미지,최세나,정새경,홍완택,박정훈,조윤진,박지수,황지희,문대성,서윤희,차현주,이상군,김성열,임근희,박상철,임원장,박슬기,김정아,이신애,이재성,이태수,이협,성홍일"
1214,애프터 웨딩,4/17/2008,"20,000",0.0%,"620,500",4,90,1,5,덴마크,"덴마크,스웨덴",,(주)액티버스엔터테인먼트,15세이상관람가,드라마,수잔 비에르,"시드 바벳 크누센,매드 미켈슨"
1214,인디다큐페스티발2010-봄 프로젝트 지원작,,"20,000",0.0%,"20,000",4,4,1,1,한국,한국,,,,다큐멘터리,,
1214,일렉트릭 미스트,12/17/2009,"20,000",0.0%,"18,797,500",4,"2,364",1,2,미국,미국,,씨제이엔터테인먼트,15세이상관람가,"미스터리,드라마",베르트랑 타베르니에,"토미 리 존스,존 굿맨"
1214,퍼즐2010 + 4 애니메이션,,"20,000",0.0%,"20,000",4,4,1,2,독일,"독일,이탈리아,프랑스",,,,,,
