■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2018-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
59,극장판 헬로카봇 : 백악기 시대,8/1/2018,"6,589,532,500",0.4%,"6,589,532,500","879,449","879,449",758,"16,173",한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,"이지현,김용준,양정화,홍범기,엄상현,사문영,위훈,민응식,신용우,안소이,한신,이현,김상백,임정길,김두용,이지현,한신"
60,레슬러,5/9/2018,"6,481,379,657",0.4%,"6,481,379,657","771,141","771,141",957,"43,079",한국,한국,(주)안나푸르나필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디",김대웅,"유해진,이성경,나문희,성동일,진경,황우슬혜,김태훈,박규영,이한서,최유화,이예원,이배,이미경,배수현,이윤호,이주한,김진철,김태윤,김태훈,김희원,박성범,정혜경,김민재,김명희,한경미,김민혜"
61,상류사회,8/29/2018,"6,313,416,163",0.3%,"6,313,416,163","768,442","768,442",867,"41,725",한국,한국,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,드라마,변혁,"신현숙,박해일,수애,윤제문,라미란,이진욱,김규선,한주영,김강우,이강진,이수민,이수일,이수정,김정현,백승환,이정철,김준희,이현승,김지현,김근영,김진성,김진호,김태희,김현미,양정인,김형석,여상은,윤정희,문형수,임용순,박성훈,박아영,장혁진,정승준,박주희,정자영,박지원,정현석,조준희,김경민,김근영,김다솜,김다정,김대근,김동욱,김디나,최정윤,한지은,한희정,한희정,황지현,김미희,김선희,김시원,김성준,김건우"
62,물괴,9/12/2018,"6,106,452,954",0.3%,"6,106,452,954","723,622","723,622","1,183","46,022",한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",허종호,"김명민,김인권,이혜리,최우식,박성웅,박희순,이경영,이강진,이규현,이기창,이동훈,이상철,이정훈,이정훈,김종윤,김주연,이찬유,김학충,김혜린,김호진,오진호,유병선,윤보현,박건우,박소은,정자영,박하현,강성훈,강태영,정효경,조원희,최윤지,최윤지,최재욱,김성수,김용호,김영철"
63,미쓰백,10/11/2018,"6,040,344,066",0.3%,"6,040,344,066","722,182","722,182",671,"41,961",한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아,이승민,신수정,이지원,김지혜,김지희,박지선,강가미,김미선,김민기,한용환,김보민,김선영"
64,신비아파트: 금빛 도깨비와 비밀의 동굴,7/25/2018,"5,001,247,250",0.3%,"5,001,247,250","678,091","678,091",762,"16,175",한국,한국,"씨제이이앤엠(주),(주)칵테일 미디어",씨제이이앤엠(주),전체관람가,"애니메이션,판타지,어드벤처",김병갑,"조현정,김영은,김채하,신용우,여민정,심규혁,이상호,이소은,정유정,김율,최재호,최재호"
65,퍼스트맨,10/18/2018,"6,094,765,639",0.3%,"6,094,765,639","665,364","665,364","1,190","40,580",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마",데이미언 셔젤,"라이언 고슬링,클레어 포이,제이슨 클락,카일 챈들러,패트릭 후짓,시아란 힌즈,에단 엠브리,쉐어 위햄,코리 스톨,파블로 쉬레이버"
66,스파이더맨: 뉴 유니버스,12/12/2018,"5,305,289,076",0.3%,"5,305,289,076","639,934","639,934",722,"22,113",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"애니메이션,액션,가족","밥 퍼시케티,피터 램지,로드니 로스맨","샤메익 무어,헤일리 스테인펠드,니콜라스 케이지,제이크 존슨,리브 슈라이버,마허샬라 알리"
67,위대한 쇼맨,12/20/2017,"4,856,890,300",0.3%,"11,513,917,500","588,434","1,403,019",444,"16,054",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
68,인시디어스4: 라스트 키,1/31/2018,"4,301,309,864",0.2%,"4,301,309,864","554,521","554,521",769,"23,869",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"공포(호러),미스터리,스릴러",애덤 로비텔,"스펜서 로크,린 샤예,조시 스튜어트,하비에르 보텟"
69,"그날, 바다",4/12/2018,"4,446,000,528",0.2%,"4,446,000,528","540,631","540,631",643,"30,376",한국,한국,프로젝트 부,(주)엣나인필름,15세이상관람가,다큐멘터리,"김지영,김지영","정우성,이주용,김지영,장동원,박종대,김도연,김도영,김어준,김지영"
70,툼레이더,3/8/2018,"4,500,905,762",0.2%,"4,500,905,762","540,410","540,410",806,"31,823",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",로아 우타우,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스,도미닉 웨스트,오언조"
71,페르디난드,1/3/2018,"3,854,216,500",0.2%,"3,866,466,500","533,776","535,434",698,"13,789",미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
72,버닝,5/17/2018,"4,716,771,098",0.3%,"4,716,771,098","528,435","528,435",739,"26,514",한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서,이고운,이수정,배민정,이승호,이영석,김정은,김정현,이현수,김지은,김지현,김현우,유혜승,문성근,임용순,조용준,최선호,최선호,김건희,김명호,함선일,김민성,김수경,김민희,김민지"
73,7년의 밤,3/28/2018,"3,969,337,524",0.2%,"3,969,337,524","528,007","528,007",872,"26,804",한국,한국,"(주)바른손,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"스릴러,드라마",추창민,"류승룡,장동건,송새벽,고경표,이레,탕준상,이상희,문정희,서현우,이동민,이동훈,이동희,이상민,이상영,이성훈,김재철,이정현,김주하,이호준,김효인,박노찬,장승화,박정숙,박정주,최대룡,김현,김은경,김원진,김병석"
74,메가로돈,8/15/2018,"4,516,122,497",0.2%,"4,516,122,497","527,962","527,962",601,"16,459",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,공포(호러),SF",존 터틀타웁,"제이슨 스타뎀,리빙빙"
75,콰이어트 플레이스,4/12/2018,"4,580,889,849",0.3%,"4,580,889,849","526,073","526,073",677,"30,760",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"공포(호러),스릴러,드라마",존 크랜신스키,"에밀리 블런트,존 크랜신스키,노아 주프,밀리센트 시몬스"
76,호두까기 인형과 4개의 왕국,12/6/2018,"4,120,048,900",0.2%,"4,120,048,900","513,767","513,767",294,"14,238",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"판타지,드라마","라세 할스트롬,조 존스톤","키이라 나이틀리,매켄지 포이,헬렌 미렌,모건 프리먼,매튜 맥퍼딘"
77,셰이프 오브 워터: 사랑의 모양,2/22/2018,"4,218,077,050",0.2%,"4,218,077,050","507,102","507,102",404,"20,200",미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
78,곰돌이 푸 다시 만나 행복해,10/3/2018,"4,093,369,860",0.2%,"4,093,369,860","492,201","492,201",536,"21,601",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,어드벤처,마크 포스터,"이완 맥그리거,헤일리 앳웰,마크 게티스,짐 커밍스,크리스 오다우드,소피 오코네드"
79,변산,7/4/2018,"4,016,562,273",0.2%,"4,016,562,273","490,519","490,519",763,"27,504",한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑,이고은,이민섭,이성호,방준석,이승훈,김정현,이재성,이정현,김지성,이현정,이혜원,김진표,김형주,김희주,박수연,박지선,강현구,고유,정호연,차신혜,김민식,최정현,김세겸,김수정"
80,그린치,12/19/2018,"3,675,441,950",0.2%,"3,675,441,950","485,064","485,064",724,"10,998",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,코미디",스콧 모시어,베네딕트 컴버배치
81,스타 이즈 본,10/9/2018,"4,197,504,400",0.2%,"4,197,504,400","483,852","483,852",555,"25,781",미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
82,동네사람들,11/7/2018,"3,818,515,112",0.2%,"3,818,515,112","461,693","461,693",731,"23,598",한국,한국,(주)데이드림,(주)리틀빅픽쳐스,15세이상관람가,"액션,스릴러",임진순,"마동석,김새론,이상엽,진선규,장광,신세휘,오희준,배진아,이광기,이상훈,이태규,김지은,안성일,양기원,강민준,김다영,김대현,김동환,최정현,최혜진,김새벽,김송이,김수영"
83,원더풀 고스트,9/26/2018,"3,720,931,600",0.2%,"3,720,931,600","450,374","450,374",351,"13,999",한국,한국,(주)데이드림엔터테인먼트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",12세이상관람가,"코미디,드라마,범죄",조원희,"마동석,김영광,이유영,이서진,김정수,이승창,이영석,서정훈,서준호,이태규,김지은,김지은,류성철,윤성민,박근수,정재헌,김동준,최유리,김민석,김선문,김선웅,김영환,김선경"
84,강철비,12/14/2017,"3,494,678,900",0.2%,"35,489,576,466","438,447","4,452,740",602,"13,598",한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
85,흥부: 글로 세상을 바꾼 자,2/14/2018,"3,381,050,200",0.2%,"3,381,050,200","416,303","416,303",627,"18,671",한국,한국,"(주)영화사 궁,(주)발렌타인필름",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,사극,조근현,"김규백,정우,김주혁,정진영,김원해,정상훈,정해인,곽동연,천우희,진구,지웅배,김태준,김현목,이은,이상영,이상영,이소라,이승원,이예진,이용출,이유진,이재석,이재윤,이정민,김정훈,손종민,송은지,이진경,이진경,이태영,김지호,김태준,김하은,김현민,김현서,김현정,김혜림,염재민,유병선,윤석진,박가영,박윤호,전현우,박정수,박정우,정연수,박지영,박지혜,정지우,김호경,강동우,최동욱,권유진,김명준,최유리,최정은,최진우,최은지,홍진기,김민석,김성현,김수혁,김원진,김아영,김선권,김정현"
86,명탐정 코난 : 제로의 집행인,8/8/2018,"3,014,920,361",0.2%,"3,014,920,361","396,230","396,230",542,"8,770",일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,타치카와 유즈루,"타카야마 미나미,야마자키 와카나,코야마 리키야,푸루야 토루"
87,피터 래빗,5/16/2018,"3,006,258,100",0.2%,"3,006,258,100","388,300","388,300",599,"12,522",미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐"
88,점박이 한반도의 공룡2 : 새로운 낙원,12/25/2018,"2,941,541,400",0.2%,"2,941,541,400","375,312","375,312",672,"6,495",한국,한국,(주)드림써치C&C,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,한상호,"박희순,라미란,김성균,김경진,김재훈,김흥래,윤정화,이민규,이준호,이호준,최윤정"
89,패딩턴 2,2/8/2018,"2,555,480,200",0.1%,"2,555,480,200","339,014","339,014",629,"14,455",프랑스,"프랑스,영국",,(주)이수C&E,전체관람가,"코미디,드라마",폴 킹,"벤 위쇼,휴 그랜트,브렌단 글리슨,샐리 호킨스"
90,허스토리,6/27/2018,"2,521,025,949",0.1%,"2,521,025,949","336,822","336,822",696,"20,406",한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국,윤효진,이선민,이승연,손승훈,이현동,이형석,임서영,안진영,김혜림,오진호,민주홍,박수진,박용수,정미경,박정헌,박정헌,정은택,박진수,김명희,하성영,김선영,김성환,김시영,김시영"
91,미드나잇 선,6/21/2018,"2,679,300,500",0.1%,"2,679,300,500","326,086","326,086",472,"14,847",미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,멜로/로맨스,스콧 스피어,"벨라 손,패트릭 슈왈제네거,롭 리글,퀸 쉐퍼드,니콜라스 쿰베"
92,덕구,4/5/2018,"2,389,041,700",0.1%,"2,389,041,700","315,663","315,663",544,"19,006",한국,한국,"(주)영화사두둥,(주)곰픽쳐스",메가박스중앙(주)플러스엠,전체관람가,드라마,방수인,"이순재,정지훈,장광,성병숙,차순배,박지윤,윤송아,이현,이도현,김현우,박민정,박윤호,정재훈,김보연,김수민"
93,번 더 스테이지: 더 무비,11/15/2018,"2,671,391,900",0.1%,"2,671,391,900","315,010","315,010",243,"4,714",한국,한국,"빅히트 엔터테인먼트,(주)캠프엔터테인먼트",월트디즈니컴퍼니코리아 유한책임회사,전체관람가,기타,박준수,"김남준,김석진,민윤기,정호석,박지민,김태형,전정국,방시혁,윤석준"
94,트루스 오어 데어,5/22/2018,"2,647,330,400",0.1%,"2,647,330,400","310,956","310,956",530,"17,066",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",제프 와드로,"루시 헤일,타일러 포시,바이올렛 빈,놀런 제라드 펑크,헤이든 제토,브래디 스미스,샘 러너"
95,커뮤터,1/24/2018,"2,286,690,955",0.1%,"2,286,690,955","286,062","286,062",575,"16,145",영국,"영국,미국",,메가박스중앙(주)플러스엠,15세이상관람가,액션,자움 콜렛 세라,"리암 니슨,베라 파미가,패트릭 윌슨,샘 닐"
96,후드,11/28/2018,"2,203,434,149",0.1%,"2,203,434,149","284,601","284,601",628,"14,338",미국,미국,,(주)이수C&E,12세이상관람가,어드벤처,오토 바서스트,"태런 에저튼,제이미 폭스,벤 멘델슨,제이미 도넌,이브 휴슨,폴 W.S. 앤더슨"
97,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,12/19/2018,"2,148,708,050",0.1%,"2,148,708,050","277,206","277,206",489,"5,329",일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,타카하시 와타루,"박영남,강희선,김환진,여민정,정유미,정혜옥,이용신,한채언,윤여진,홍범기,정혜원,박리나,김율,이호산,김현심"
98,해리포터와 마법사의 돌,12/13/2001,"2,349,913,000",0.1%,"2,349,913,000","267,950","267,950",33,"3,929",미국,미국,,워너브러더스 코리아(주),전체관람가,"가족,판타지",크리스 콜럼버스,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
99,모털 엔진,12/5/2018,"2,324,362,119",0.1%,"2,324,362,119","267,896","267,896",661,"15,454",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",크리스찬 리버스,"헤라 힐마,로버트 시한,휴고 위빙,지혜,스티븐 랭"
100,바울,10/31/2018,"2,100,137,400",0.1%,"2,100,137,400","267,785","267,785",227,"8,455",미국,미국,,(재)CBS,15세이상관람가,드라마,앤드류 하얏트,"제임스 폴크너,제임스 카비젤"
101,나를 차버린 스파이,8/22/2018,"2,346,742,100",0.1%,"2,346,742,100","264,766","264,766",278,"12,987",미국,미국,,(주)누리픽쳐스,15세이상관람가,"액션,코미디",수잔나 포겔,"밀라 쿠니스,케이트 맥키넌"
