■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2012-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2262,동쪽에서 온 진주,,"124,000",0.0%,"124,000",21,21,1,1,베트남,베트남,,,청소년관람불가,드라마,꾸옹 응오,
2262,디지털 삼인삼색 2012: 아직 할 말이 남았지만,,"98,000",0.0%,"98,000",21,21,1,9,한국,한국,(재)전주국제영화제조직위원회,(재)전주국제영화제조직위원회,12세이상관람가,드라마,잉량,나이 안
2262,뛰어!,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,로보팅,,"4,560",0.0%,"4,560",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,로테와 문스톤의 비밀,,"52,000",0.0%,"52,000",21,21,1,1,에스토니아,에스토니아,,,,애니메이션,"야노 폴드마,헤이키 에르니츠",
2262,마인드 더 갭,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,무정란,,"9,555",0.0%,"9,555",21,21,1,3,일본,일본,,,전체관람가,애니메이션,오카와라 료,
2262,믹스 어 미니어스케이프,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,복지갈구 화적단 “너희 동네 살 만하니?”,,"126,000",0.0%,"126,000",21,21,1,2,한국,한국,,,,다큐멘터리,,
2262,비밀,,"166,000",0.0%,"166,000",21,21,1,1,프랑스,프랑스,,,,"드라마,전쟁",끌로드 밀러,"패트릭 브루엘,세실 드 프랑스"
2262,사나이 다테,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,사냥꾼,,"9,555",0.0%,"9,555",21,21,1,3,호주,호주,,,전체관람가,애니메이션,,
2262,사랑하는 시체들의 밤,,"9,555",0.0%,"9,555",21,21,1,3,영국,영국,,,청소년관람불가,애니메이션,,
2262,산타가 내려오신대,,"9,555",0.0%,"9,555",21,21,1,3,한국,한국,,,전체관람가,애니메이션,,
2262,삶의 궤도,,"9,555",0.0%,"9,555",21,21,1,3,중국,중국,,,15세이상관람가,애니메이션,,
2262,서랍장,,"9,555",0.0%,"9,555",21,21,1,3,핀란드,핀란드,,,전체관람가,애니메이션,,
2262,소 하루,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,솔루션,,"61,500",0.0%,"61,500",21,21,1,2,한국,한국,,,,"코미디,드라마","김곡,김선",
2262,수련의 사람,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,수영장,3/31/2011,"136,000",0.0%,"52,081,500",21,"6,711",1,7,일본,일본,,(주)영화사 조제,15세이상관람가,드라마,오오모리 미카,"코바야시 사토미,카세 료"
2262,식코,4/3/2008,"110,000",0.0%,"245,632,000",21,"37,965",1,2,미국,미국,,(주)스폰지이엔티,12세이상관람가,다큐멘터리,마이클 무어,마이클 무어
2262,신록,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,신문의 역사,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,"신이시여, 소샤나는 그렇게 천국에 갔답니다",,"9,555",0.0%,"9,555",21,21,1,3,이스라엘,이스라엘,,,15세이상관람가,애니메이션,,
2262,아무래도 이상해,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,아샤브 선장,,"165,500",0.0%,"165,500",21,21,1,1,스웨덴,"스웨덴,프랑스",,,,어드벤처,필립 라모스,"드니 라방,도미니크 블랑,자크 보나페"
2262,"아이티, 음악의 전사들",,"105,000",0.0%,"277,500",21,69,1,2,미국,미국,,,12세이상관람가,다큐멘터리,휘트니 도우,
2262,우물 파는 남자의 딸,,"163,000",0.0%,"163,000",21,21,1,1,프랑스,프랑스,,,,"드라마,멜로/로맨스",다니엘 오떼유,"카드 메라드,다니엘 오떼유"
2262,운명의 아들,,"59,000",0.0%,"59,000",21,21,1,7,일본,일본,,,,,미즈미 겐지,
2262,재즈 어 고고 - 간호사의 하루,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,전기충격,,"9,555",0.0%,"9,555",21,21,1,3,프랑스,프랑스,,,15세이상관람가,애니메이션,,
2262,전봇대 엄마,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,전철일지도 몰라,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,진찰실,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,청춘유예,,"126,000",0.0%,"126,000",21,21,1,3,한국,한국,,,,다큐멘터리,안창규,
2262,판타스틱 셀,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,해피 보기즈,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2262,혀 차는 새가 울던 날,,"4,523",0.0%,"4,523",21,21,1,2,일본,일본,,,전체관람가,애니메이션,,
2309,"간호사, 오후의 정사 2",7/12/2012,"108,000",0.0%,"108,000",20,20,1,2,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈토,나츠메 쿄코
2309,건달 가정부,12/20/2012,"140,000",0.0%,"140,000",20,20,1,1,일본,일본,,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",후지와라 켄이치,"히라이 나나코,이나바 료이치"
2309,극장판 에이스를 노려라,,"118,000",0.0%,"118,000",20,20,1,2,일본,일본,,,,애니메이션,오사무 데자키,
2309,"금지된 섹스, 불륜",9/22/2011,"120,000",0.0%,"120,000",20,20,1,1,한국,한국,,,청소년관람불가,"멜로/로맨스,드라마",이영훈,"이신애,김재훈"
2309,깊은 사랑,12/12/2012,"120,000",0.0%,"120,000",20,20,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"허재호,성현아,조지예"
2309,대재앙,9/20/2012,"100,000",0.0%,"100,000",20,20,1,13,미국,미국,,(유)조이앤컨텐츠그룹,12세이상관람가,어드벤처,미초 루타르,조 랜도
2309,도깅 : 공개섹스,9/6/2012,"100,000",0.0%,"100,000",20,20,1,6,영국,영국,,(주)소나무픽쳐스,청소년관람불가,"드라마,코미디",사이몬 엘리스,루크 트레더웨이
2309,동물농장,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,,,,애니메이션,정민지,
2309,라인,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,,,,"애니메이션,드라마,코미디,판타지","박형익,윤홍란",
2309,모들린 가족 이야기,,"80,000",0.0%,"80,000",20,20,1,1,스페인,스페인,,,,"다큐멘터리,드라마",세르히오 옥스만,
2309,몽정애,5/3/2011,"130,000",0.0%,"130,000",20,20,2,2,한국,한국,,,청소년관람불가,"멜로/로맨스,드라마",이숭환,"정성훈,유옥주"
2309,몽정애-감독판,12/20/2012,"140,000",0.0%,"140,000",20,20,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이숭환,"정성훈,유옥주"
2309,벌거숭이,9/26/2013,"120,000",0.0%,"120,000",20,20,1,3,한국,한국,이닥픽쳐스,이닥픽쳐스,청소년관람불가,"범죄,드라마",박상훈,"정민준,김민혁,장리우,정진옥,오은호"
2309,브루크만 여성 노동자,,"120,000",0.0%,"120,000",20,20,1,2,캐나다,캐나다,,,,다큐멘터리,"이삭 아이시탄,캐롤 폴리퀸",
2309,섹스배틀로얄,12/27/2012,"140,000",0.0%,"140,000",20,20,1,1,일본,일본,,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",히로타 미키오,"하마다 쇼코,하다치야 메구미"
2309,소이연,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,㈜인디스토리,,15세이상관람가,애니메이션,김진만,
2309,스테이크 랜드,8/9/2012,"100,000",0.0%,"100,000",20,20,2,12,미국,미국,,(주)소나무픽쳐스,청소년관람불가,"공포(호러),액션",짐 믹클,"코너 파올로,닉 다미치,다니엘 해리스,켈리 맥길리스"
2309,악인은 너무 많다,12/15/2011,"100,000",0.0%,"6,443,500",20,809,1,14,한국,한국,하이엔드픽쳐스,어뮤즈,청소년관람불가,"드라마,스릴러",김회근,"김준배,송지은,권오진,강구현,강길남,박정환,남태우,김경우,서현석,문지성,김소윤,최은,김신웅,이창민"
2309,오후,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,,,,애니메이션,고지예,
2309,익스펜더블,8/19/2010,"159,000",0.0%,"2,973,383,000",20,"390,458",1,11,미국,미국,밀레니엄 필름즈,(주)싸이더스,청소년관람불가,"스릴러,액션",실베스터 스탤론,"실베스터 스탤론,제이슨 스타뎀,이연걸,돌프 룬드그렌,랜디 커투어,스티브 오스틴,테리 크루즈,미키 루크,브루스 윌리스"
2309,인형의 꿈,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,,,,"애니메이션,드라마,기타","김래옥,최민식",
2309,저속희극,10/31/2013,"160,000",0.0%,"160,000",20,20,1,1,홍콩,홍콩,,(주)소나무픽쳐스,청소년관람불가,"코미디,드라마",팡호청,"설개기,두문택"
2309,전망 좋은 방-맛있는 섹스,12/19/2012,"140,000",0.0%,"140,000",20,20,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"강유키,이경민"
2309,제11회 미쟝센 단편영화제-폐막식,,"140,000",0.0%,"140,000",20,20,1,1,,,,,,,,
2309,쥐덫,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,세종대학교,,15세이상관람가,애니메이션,한운,
2309,칸나누나의 비밀일기 2,12/12/2012,"120,000",0.0%,"120,000",20,20,1,1,일본,일본,,(유)조이앤컨텐츠그룹,청소년관람불가,"멜로/로맨스,드라마",토모마츠 나오유키,유우키 마코토
2309,코드,8/30/2012,"100,000",0.0%,"100,000",20,20,2,13,미국,"미국,독일",,(주)동아수출공사,청소년관람불가,"범죄,스릴러,액션",미미 레더,"모건 프리먼,안토니오 반데라스"
2309,토일렛,12/2/2010,"130,000",0.0%,"119,348,500",20,"15,953",1,6,일본,"일본,캐나다",,(주)영화사 조제,전체관람가,"드라마,코미디,가족",오기가미 나오코,"알렉스 하우스,모타이 마사코,데이빗 렌달,타티아나 마스래니"
2309,파이판,5/31/2012,"153,000",0.0%,"153,000",20,20,1,8,중국,중국,,(주)마노엔터테인먼트,전체관람가,"드라마,코미디",제이민,"이 바오안,한 후이량,런린,정 즈위안"
2309,플라스틱 섹스,12/26/2012,"140,000",0.0%,"140,000",20,20,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,성인물(에로),이숭환,"고나혜,김진희"
2309,플래쉬운즈,9/27/2012,"100,000",0.0%,"100,000",20,20,1,10,미국,미국,,(주)케이알씨지,청소년관람불가,SF,댄 가르시아,케빈 소르보
2309,필름은 살아있다: 데즈카 오사무,,"100,000",0.0%,"100,000",20,20,1,2,일본,일본,,,전체관람가,다큐멘터리,,
2309,하데비치,,"150,000",0.0%,"1,206,000",20,210,1,1,프랑스,프랑스,,,청소년관람불가,드라마,브루노 뒤몽,
2309,휴먼 컨트랙트,9/6/2012,"100,000",0.0%,"100,000",20,20,1,13,미국,미국,,(주)케이알씨지,청소년관람불가,드라마,제이다 핀켓 스미스,"제이슨 클락,파즈 베가"
2309,흑구,,"12,500",0.0%,"12,500",20,20,1,1,한국,한국,홍익대학교(조치원캠퍼스),,,애니메이션,손동락,
2344,11月,,"28,500",0.0%,"28,500",19,19,1,2,한국,한국,,,,드라마,김수지,조수향
2344,거북이와 자라의 결투,,"7,917",0.0%,"7,917",19,19,1,3,대만,대만,,,전체관람가,애니메이션,증언제,
2344,검,,"46,000",0.0%,"46,000",19,19,1,5,일본,일본,,,,,미즈미 겐지,
2344,겡: 모험의 시작,,"46,000",0.0%,"46,000",19,19,1,3,말레이시아,말레이시아,,,,"애니메이션,가족",니잠 라작,
2344,그림자,,"7,917",0.0%,"7,917",19,19,1,3,한국,한국,,,전체관람가,애니메이션,김승래,
2344,기적을 그리다,,"76,000",0.0%,"76,000",19,19,1,1,이란,이란,,,,다큐멘터리,로크사레 가엠 마가미,
2344,길고 곧은 길을 혼자 걸으며,,"7,917",0.0%,"7,917",19,19,1,3,일본,일본,,,전체관람가,애니메이션,,
2344,더 몽크,,"146,000",0.0%,"146,000",19,19,1,1,스페인,"스페인,프랑스",,,,"미스터리,스릴러",도미니크 몰,"뱅상 카셀,데보라 프랑수아"
2344,덫: 선동 혹은 사주,,"41,000",0.0%,"81,000",19,27,1,3,미국,미국,,,15세이상관람가,다큐멘터리,"켈리 듀언,케이티 갤로웨이",
2344,땡땡의 모든 것,,"91,000",0.0%,"91,000",19,19,1,2,덴마크,덴마크,,,전체관람가,다큐멘터리,안데르스 외스터가르트,
2344,레이 해리하우젠: 특수효과의 전설,,"93,000",0.0%,"93,000",19,19,1,2,프랑스,"프랑스,영국",,,전체관람가,다큐멘터리,질 팡소,
2344,레일,,"7,917",0.0%,"7,917",19,19,1,3,영국,영국,,,전체관람가,애니메이션,,
2344,마법의 트럼펫,,"7,917",0.0%,"7,917",19,19,1,3,프랑스,프랑스,,,전체관람가,애니메이션,,
2344,민달팽이의 침략,,"7,917",0.0%,"7,917",19,19,1,3,덴마크,덴마크,,,전체관람가,애니메이션,,
2344,사랑은 100℃,,"95,836",0.0%,"182,836",19,48,1,2,한국,한국,,,,"드라마,멜로/로맨스",김조광수,"곽재원,김리후,윤세현"
2344,스텝 업,11/23/2006,"148,000",0.0%,"2,138,851,000",19,"364,242",1,4,미국,미국,,㈜스튜디오이쩜영,12세관람가,멜로/로맨스,앤 플레쳐,"채닝 테이텀,제나 드완-타툼"
2344,어프레이드 투 다이,,"90,000",0.0%,"90,000",19,19,1,2,일본,일본,,,,,마스무라 야스조,
2344,얼음조각,,"7,917",0.0%,"7,917",19,19,1,3,한국,한국,,,전체관람가,애니메이션,,
2344,열정의 록큰롤,,"104,000",0.0%,"264,000",19,49,1,1,미국,미국,,,15세이상관람가,드라마,짐 맥브라이드,"데니스 퀘이드,알렉 볼드윈"
2344,욕망,7/5/2012,"101,000",0.0%,"101,000",19,19,2,9,멕시코,멕시코,,(주)소나무픽쳐스,청소년관람불가,"드라마,멜로/로맨스",안토니오 자발라 쿠글러,"조시 아그네시,크리스티안 바흐,페드로 다미안"
2344,원데이프로젝트,,"28,500",0.0%,"28,500",19,19,1,2,한국,한국,,,,기타,,
2344,지구의 아이들 단편 모음 3,,"92,500",0.0%,"284,500",19,69,1,2,한국,한국,,,,기타,,
2344,챔프,9/8/1979,"88,000",0.0%,"5,178,000",19,"2,535",1,2,미국,미국,메트로-골드윈-마이어,,미성년자관람가,드라마,프랑코 제피렐리,"존 보이트,페이 더너웨이,릭 슈로더"
2344,폐함,,"28,500",0.0%,"28,500",19,19,1,2,한국,한국,,,,기타,신희주,
2368,He Made Tea,,"22,500",0.0%,"22,500",18,18,1,1,한국,한국,,,,"드라마,멜로/로맨스",사라 진희,
2368,SICAF2012 수상작_단편,,"86,000",0.0%,"86,000",18,18,1,1,,,,,15세이상관람가,애니메이션,,
2368,The Camera,,"22,500",0.0%,"22,500",18,18,1,1,한국,한국,,,,드라마,이정우,
2368,거대한 대화,,"108,000",0.0%,"108,000",18,18,1,1,한국,한국,,,,다큐멘터리,박세호,
2368,겨울날,,"87,000",0.0%,"87,000",18,18,1,2,일본,일본,,,전체관람가,애니메이션,가와모토 기하치로,
2368,그들은 대화중,,"22,500",0.0%,"22,500",18,18,1,1,한국,한국,,,,드라마,이민아,"이채은,이희준"
2368,더 콘서트,11/25/2010,"133,500",0.0%,"778,209,000",18,"108,395",1,1,프랑스,"프랑스,이탈리아,벨기에,루마니아",,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"드라마,코미디",라두 미하일레아누,"알렉세이 구스코프,드미트리 나자로브"
2368,"동쪽으로, 서쪽으로",,"14,845",0.0%,"14,845",18,18,1,1,일본,일본,,,,애니메이션,요네쇼 마야,
2368,레지던트,6/2/2011,"128,000",0.0%,"520,412,000",18,"66,498",1,7,영국,"영국,미국",,(주)쇼박스,청소년관람불가,"스릴러,공포(호러)",안티 조키넨,"힐러리 스웽크,제프리 딘 모건,크리스토퍼 리"
2368,마법의 온천,,"14,845",0.0%,"14,845",18,18,1,1,일본,일본,,,,드라마,후쿠시마 요시키,
2368,무간도3 - 종극무간,7/2/2004,"25,000",0.0%,"363,509,000",18,"54,369",1,1,홍콩,홍콩,미디어 아시아 필름즈,이십세기폭스코리아(주),18세관람가,드라마,"유위강,맥조휘","양조위,유덕화,여명"
2368,봄나무꾼,,"14,845",0.0%,"14,845",18,18,1,1,일본,일본,,,,드라마,이시자카 아쓰시,
2368,붉은 셔츠,,"89,000",0.0%,"89,000",18,18,1,1,프랑스,"프랑스,이탈리아",,,,드라마,프란체스코 로시,
2368,사탄의 태양 아래,,"140,500",0.0%,"140,500",18,18,1,1,,,,,,,,
2368,스파이더맨 2,6/30/2004,"136,000",0.0%,"9,632,558,500",18,"1,506,217",1,10,미국,미국,콜럼비아트라이스타,한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,SF,샘 레이미,"토비 맥과이어,커스틴 던스트"
2368,신랑의 어머니,,"14,827",0.0%,"14,827",18,18,1,1,일본,일본,,,,드라마,키시모토 츠카사,
2368,에라얏챠 요이,,"14,845",0.0%,"14,845",18,18,1,1,일본,일본,,,,,,
2368,올드 독,,"90,000",0.0%,"175,000",18,35,1,3,중국,중국,,,,드라마,페마 체덴,
2368,칸 쿠웨이,,"85,500",0.0%,"85,500",18,18,1,2,태국,태국,,,,애니메이션,콤핀 켐군니르드,
2368,쾌락,,"136,000",0.0%,"771,000",18,137,1,1,프랑스,프랑스,,,15세이상관람가,,맥스 오퓌스,끌로드 도핀
2368,플레이,6/23/2011,"117,000",0.0%,"91,077,000",18,"12,583",1,8,한국,한국,"시네마달,(주)잉크스팟",(주)영화사 진진,전체관람가,드라마,남다정,"정준일,임헌일,이현재,정은채,수현,강경민,강경호,송우진(스윗소로우),김래영,안호진,안석범,박철우,방지영,정주홍,모그,최경식,최고요,최성우,임유현,김지민,김종수"
2389,5914,,"19,839",0.0%,"19,839",17,17,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,이무상,"양은용,오동주"
2389,강성옥,,"21,250",0.0%,"21,250",17,17,1,1,한국,한국,,,,다큐멘터리,강경태,
2389,낯선 빛,,"19,822",0.0%,"19,822",17,17,1,4,홍콩,홍콩,,,,드라마,디유 하오 도,
2389,대보살고개 완결편,,"53,000",0.0%,"53,000",17,17,1,5,일본,일본,,,,,우치다 도무,
2389,딥 인 더 우드,7/5/2012,"102,000",0.0%,"102,000",17,17,1,1,프랑스,"프랑스,독일",,(주)컴퍼니엘,청소년관람불가,"멜로/로맨스,드라마",브누와 쟉꼬,"이실드 르 베스코,나우엘 페레즈 비스카야트,제롬 키르셰,마티유 시모네,장 피에르 고스"
2389,매혈,,"21,250",0.0%,"21,250",17,17,1,1,한국,한국,,,,,강경태,
2389,무덤가,,"21,250",0.0%,"21,250",17,17,1,1,한국,한국,,,,드라마,강경태,"길해연,박혁권"
2389,미스 마플과의 하룻밤,,"19,839",0.0%,"19,839",17,17,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,김세랑,
2389,미확인 미행물체,,"19,839",0.0%,"19,839",17,17,1,4,한국,한국,,,,드라마,백의정,"서영주,이흥성"
2389,바빌론의 아들,2/24/2011,"22,000",0.0%,"17,110,500",17,"2,334",1,1,영국,"영국,이라크,프랑스",,필름메신저,전체관람가,드라마,모하메드 알 다라지,"샤자다 후세인,야서 탤리브"
2389,부스,,"19,839",0.0%,"19,839",17,17,1,4,한국,한국,,,,드라마,정회욱,양은용
2389,살인이론,12/6/2012,"141,000",0.0%,"141,000",17,17,1,5,미국,미국,,판씨네마(주),청소년관람불가,"공포(호러),스릴러",크리스 무어,"아그네스 브루크너,패트릭 플러거,타린 매닝,테디 던"
2389,삼거리극장,11/23/2006,"92,000",0.0%,"98,154,400",17,"16,006",1,1,한국,한국,"(주)엘제이필름,(주)프라임엔터테인먼트","씨제이엔터테인먼트,(주)시네마서비스",15세관람가,"뮤지컬,코미디,공포(호러)",전계수,"김꽃비,천호진,박준면,조희봉,황강록,김동기,백경인,윤오성,최우혁,이덕재,한애리,박영수"
2389,송환,3/19/2004,"85,000",0.0%,"14,451,800",17,"2,413",1,4,한국,한국,푸른영상,㈜인디스토리,12세관람가,다큐멘터리,김동원,"김선명,조창손,김영식"
2389,아무것도,,"21,250",0.0%,"21,250",17,17,1,1,한국,한국,,,,드라마,강경태,
2389,안나 엠,,"136,000",0.0%,"136,000",17,17,1,1,프랑스,프랑스,,,,드라마,미쉘 스피노사,"이자벨 까레,질베르트 멜키,앤 콘시니,쥬느비에브 미니크"
2389,엄마...,,"85,000",0.0%,"85,000",17,17,1,1,한국,한국,푸른영상,,전체관람가,"다큐멘터리,드라마",류미례,
2389,"연소, 석방, 폭발, 대적할 이가 없는",,"40,500",0.0%,"40,500",17,17,1,1,한국,한국,,,,드라마,김수현,"김상현,박희순"
2389,우주에서 물구나무서기,,"19,839",0.0%,"19,839",17,17,1,4,한국,한국,,,,드라마,윤미영,김꽃비
2389,의뢰인,9/29/2011,"89,000",0.0%,"17,797,131,500",17,"2,393,103",1,2,한국,한국,청년필름(주),(주)쇼박스,15세이상관람가,스릴러,손영성,"박희순,장혁,하정우,유다인,박원재,손인용,허재호,조동연,김원우,김유선,최종원,최준혁,유하준,박혁권,최진욱,황병국,나수윤,이근우,백선희,권원진,이두훈,변봉현,강승훈,김보미,장윤정,이상원,이선희,임승빈,양정은,이창훈,김영훈,배성우,이지훈,정원중,최희진,예수정"
2389,인디애니 씨앗터 5회,,"85,000",0.0%,"85,000",17,17,1,1,한국,한국,,,12세이상관람가,,,
2389,자이언트,,"117,000",0.0%,"117,000",17,17,1,2,룩셈부르크,룩셈부르크,,,,드라마,보울리 라너스,"폴 바텔,마사 켈러"
2389,천하장사 마돈나,8/31/2006,"136,000",0.0%,"3,552,276,700",17,"575,344",1,2,한국,한국,"(주)싸이더스,반짝반짝영화사(주)",씨제이엔터테인먼트,15세관람가,"드라마,코미디","이해영,이해준","류덕환,백윤식,김윤석,김용훈,최정우,송선찬,신민정,정두환,김현근,황병직,안종현,김태준,박민기,장보근,장지영,김용만,이준익,문세윤,이상아"
2389,클레오파트라,,"113,000",0.0%,"113,000",17,17,1,3,일본,일본,,,,애니메이션,"데즈카 오사무,야마모토 에이이치",하츠이 고토에
2389,테러 트랩,11/29/2012,"170,000",0.0%,"170,000",17,17,1,14,미국,미국,,(주)케이알씨지,청소년관람불가,"스릴러,공포(호러)",댄 가르시아,마이클 매드슨
2389,화려한 휴가,7/25/2007,"102,000",0.0%,"44,098,621,600",17,"6,855,331",1,1,한국,한국,기획시대(주),씨제이엔터테인먼트,12세이상관람가,드라마,김지훈,"김상경,이창민,안성기,이요원,이준기,박철민,송진호,김명훈,신진철,신창수,황대원,김하림,조일연,박지운,한대관,백광두,주현철,김도일,유현진,이희원,박민수,임남혁,박병렬,박상준,임종민,임왕섭,김철기,김철준,정재헌,이강영,이규현,김용욱,이재열,이정국,이종대,손병호,이얼,황영희,엄효섭,곽민호,오희준"
2415,김종욱 찾기,12/8/2010,"128,000",0.0%,"8,208,944,000",16,"1,122,211",1,2,한국,"한국,인도",(주)수필름,씨제이엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",장유정,"임수정,공유,최지호,이청아,최혜림,조재은,박혜경,권영복,김나정,고지광,유정희,장영주,정동화,정원조,오나라,이우승,김대현,이창원,정준하,오만석,장영남,김강현,최일화,신문성,류승수"
2415,마이 스윗 홈 - 국가는 폭력이다,,"80,000",0.0%,"521,000",16,100,1,2,한국,한국,,,,다큐멘터리,김청승,
2415,무간도,2/21/2003,"24,000",0.0%,"1,670,000",16,214,1,1,홍콩,홍콩,,"(주)디스테이션,태창엔터테인먼트(주)","12세이상관람가,12세관람가","액션,범죄","유위강,맥조휘","유덕화,양조위"
2415,벼룩 한 보따리,,"21,000",0.0%,"21,000",16,16,1,1,체코,체코,,,,다큐멘터리,베라 치틸로바,
2415,복날,,"22,670",0.0%,"22,670",16,16,1,2,한국,한국,,,,드라마,이은상,정영기
2415,사조영웅전,,"82,000",0.0%,"82,000",16,16,1,5,홍콩,홍콩,,,,,장철,"강생,번매생"
2415,아홉째 날,,"108,000",0.0%,"108,000",16,16,1,2,룩셈부르크,룩셈부르크,,,,드라마,폴커 슐렌도르프,울리히 마트데스
2415,에이리언즈 원,10/1/1987,"77,000",0.0%,"77,000",16,16,1,2,미국,미국,,,연소자관람가,"SF,공포(호러)","데이빗 지러,리들리 스콧","시고니 위버,톰 스커릿,베로니카 카트라이트,해리 딘 스탠튼,존 허트"
2415,이제 우리는 당신을 형제라 부를 것이다,,"21,000",0.0%,"21,000",16,16,1,1,칠레,칠레,,,,,라울 루이즈,
2415,인디애니 씨앗터 8회,,"80,000",0.0%,"80,000",16,16,1,1,한국,한국,,,,애니메이션,,
2415,진흙으로 덮인 도시,,"21,000",0.0%,"21,000",16,16,1,1,체코,체코,,,,다큐멘터리,,
2415,팔코네 기숙사,,"21,000",0.0%,"21,000",16,16,1,1,이탈리아,이탈리아,,,,드라마,파스콸레 시메카,
2415,평범한 나의 가족,,"50,000",0.0%,"50,000",16,16,1,2,프랑스,프랑스,,,,코미디,베레니스 앙드레,
2428,개청춘,,"88,000",0.0%,"619,000",15,148,1,4,한국,한국,반이다,,,다큐멘터리,"나비,지민,손경화",
2428,골든 아워,,"5,159",0.0%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
2428,기념품,,"5,159",0.0%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
2428,니르바나,,"5,663",0.0%,"5,663",15,15,1,2,중국,중국,,,,애니메이션,,
2428,다섯 마리 코끼리와 할머니,,"42,000",0.0%,"130,500",15,34,1,3,스위스,"스위스,독일",,,15세이상관람가,다큐멘터리,바딤 옌드레이코,
2428,"달리는 꿈의 상자, 모모",,"90,000",0.0%,"90,000",15,15,1,1,한국,한국,,,,다큐멘터리,박명진,
2428,대청소,,"111,500",0.0%,"111,500",15,15,1,1,프랑스,프랑스,,,,,베르트랑 타베르니에,"필립 느와레,이자벨 위페르"
2428,둥근 장막,,"30,000",0.0%,"30,000",15,15,1,2,한국,한국,,,,다큐멘터리,김영순,
2428,라디오맨,,"60,000",0.0%,"60,000",15,15,1,1,영국,영국,,,,다큐멘터리,매리 커,
2428,리얼 피플,,"5,159",0.0%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
2428,"링2(1999년, 일본판)",7/29/2000,"83,000",0.0%,"83,000",15,15,1,3,일본,일본,,,15세관람가,공포(호러),나카타 히데오,"사토 히토미,나카타니 미키,오타카 리키야"
2428,마지막 사진,,"5,174",0.0%,"5,174",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
